"Arizona School for the Arts","Phoenix","AZ","arizona-school-for-the-arts-phoenix-az","1"
"Arizona Virtual Academy","Phoenix","AZ","arizona-virtual-academy-phoenix-az","1"
"Ark Christian Academy","St Augustine","FL","ark-christian-academy-st-augustine-fl","1"
"Ark Consolidated High School","Little Rock","AR","ark-consolidated-high-school-little-rock-ar","1"
"Ark Independent Studies","Santa Cruz","CA","ark-independent-studies-santa-cruz-ca","1"
"Ark. School for the Blind H.S.","Little Rock","AR","ark-school-for-the-blind-h-s-little-rock-ar","1"
"Ark. School for the Deaf H.S.","Little Rock","AR","ark-school-for-the-deaf-h-s-little-rock-ar","1"
"Arkadelphia High School","Arkadelphia","AR","arkadelphia-high-school-arkadelphia-ar","1"
"Arkansas Arts Academy High School","Rogers","AR","arkansas-arts-academy-high-school-rogers-ar","1"
"Arkansas Christian Ac","Bryant","AR","arkansas-christian-ac-bryant-ar","1"
"Arkansas City High","Arkansas City","KS","arkansas-city-high-arkansas-city-ks","1"
"Arkansas Connections Academy High","Bentonville","AR","arkansas-connections-academy-high-bentonville-ar","1"
"Arkansas High School","Texarkana","AR","arkansas-high-school-texarkana-ar","1"
"Arkansas Northeastern College","Burdette","AR","arkansas-northeastern-college-burdette-ar","1"
"Arkansas Virtual Academy High School","North Little Rock","AR","arkansas-virtual-academy-high-school-north-little-rock-ar","1"
"Arkoma Hs","Arkoma","OK","arkoma-hs-arkoma-ok","1"
"Arkport Central School","Arkport","NY","arkport-central-school-arkport-ny","1"
"Arlee High School","Arlee","MT","arlee-high-school-arlee-mt","1"
"Arleta High","Arleta","CA","arleta-high-arleta-ca","1"
"Arlington Academy of Miami Llc","Hialeah","FL","arlington-academy-of-miami-llc-hialeah-fl","1"
"Arlington Baptist School","Baltimore","MD","arlington-baptist-school-baltimore-md","1"
"Arlington Christian School","Richmond","CA","arlington-christian-school-richmond-ca","1"
"Arlington Classics Academy - Middle","Arlington","TX","arlington-classics-academy-middle-arlington-tx","1"
"Arlington Collegiate H S","Arlington","TX","arlington-collegiate-h-s-arlington-tx","1"
"Arlington Community Charter School","Arlington","OR","arlington-community-charter-school-arlington-or","1"
"Arlington Community High","Arlington","VA","arlington-community-high-arlington-va","1"
"Arlington Faith Academy","Arlington","TX","arlington-faith-academy-arlington-tx","1"
"Arlington H S","Arlington","TX","arlington-h-s-arlington-tx","1"
"Arlington Heights Christian School","Corpus Christi","TX","arlington-heights-christian-school-corpus-christi-tx","1"
"Arlington Heights H S","Fort Worth","TX","arlington-heights-h-s-fort-worth-tx","1"
"Arlington High","Riverside","CA","arlington-high-riverside-ca","1"
"Arlington High","Indianapolis","IN","arlington-high-indianapolis-in","1"
"Arlington High","Arlington","MA","arlington-high-arlington-ma","1"
"Arlington High","Arlington","TN","arlington-high-arlington-tn","1"
"Arlington High School","Arlington","NE","arlington-high-school-arlington-ne","1"
"Arlington High School","Lagrangeville","NY","arlington-high-school-lagrangeville-ny","1"
"Arlington High School","Arlington","WA","arlington-high-school-arlington-wa","1"
"Arlington High School - 01","Arlington","SD","arlington-high-school-01-arlington-sd","1"
"Arlington Local High School","Arlington","OH","arlington-local-high-school-arlington-oh","1"
"Arlington Memorial","Arlington","VT","arlington-memorial-arlington-vt","1"
"Arlington Open Doors","Arlington","WA","arlington-open-doors-arlington-wa","1"
"Arlington Preparatory Academy","Baton Rouge","LA","arlington-preparatory-academy-baton-rouge-la","1"
"Arlington School","Birmingham","AL","arlington-school-birmingham-al","1"
"Arlington School","Belmont","MA","arlington-school-belmont-ma","1"
"Arlington Special Educ School","Arlington","WA","arlington-special-educ-school-arlington-wa","1"
"Arlyn Day School","Wilmette","IL","arlyn-day-school-wilmette-il","1"
"Armada Continuing Education Center","Armada","MI","armada-continuing-education-center-armada-mi","1"
"Armada High School","Armada","MI","armada-high-school-armada-mi","1"
"Armadillo Technical Institute","Phoenix","OR","armadillo-technical-institute-phoenix-or","1"
"Armbrust Wesleyan Christian Academy","Hunker","PA","armbrust-wesleyan-christian-academy-hunker-pa","1"
"Armenian Mesrobian School","Pico Rivera","CA","armenian-mesrobian-school-pico-rivera-ca","1"
"Armijo High","Fairfield","CA","armijo-high-fairfield-ca","1"
"Armorel High School","Armorel","AR","armorel-high-school-armorel-ar","1"
"Armour High School - 01","Armour","SD","armour-high-school-01-armour-sd","1"
"Armstrong Credit Recovery","Plymouth","MN","armstrong-credit-recovery-plymouth-mn","1"
"Armstrong High","Richmond","VA","armstrong-high-richmond-va","1"
"Armstrong High School","Armstrong","IL","armstrong-high-school-armstrong-il","1"
"Armstrong Jshs","Kittanning","PA","armstrong-jshs-kittanning-pa","1"
"Armuchee High School","Rome","GA","armuchee-high-school-rome-ga","1"
"Armwood High School","Seffner","FL","armwood-high-school-seffner-fl","1"
"Army & Navy Academy","Carlsbad","CA","army-navy-academy-carlsbad-ca","1"
"Arnett Hs","Arnett","OK","arnett-hs-arnett-ok","1"
"Arnold High School","Arnold","NE","arnold-high-school-arnold-ne","1"
"Arnold O. Beckman High","Irvine","CA","arnold-o-beckman-high-irvine-ca","1"
"Arp H S","Arp","TX","arp-h-s-arp-tx","1"
"Arrow High (Continuation)","Glendora","CA","arrow-high-continuation-glendora-ca","1"
"Arrowhead Christian Academy","Glendale","AZ","arrowhead-christian-academy-glendale-az","1"
"Arrowhead Christian Academy","Redlands","CA","arrowhead-christian-academy-redlands-ca","1"
"Arrowhead High","Hartland","WI","arrowhead-high-hartland-wi","1"
"Arrowhead Juvenile Center","Duluth","MN","arrowhead-juvenile-center-duluth-mn","1"
"Arrowhead Park Medical Academy","Las Cruces","NM","arrowhead-park-medical-academy-las-cruces-nm","1"
"Arroyo Grande High","Arroyo Grande","CA","arroyo-grande-high-arroyo-grande-ca","1"
"Arroyo High","El Monte","CA","arroyo-high-el-monte-ca","1"
"Arroyo High","San Lorenzo","CA","arroyo-high-san-lorenzo-ca","1"
"Arroyo Pacific Academy","Arcadia","CA","arroyo-pacific-academy-arcadia-ca","1"
"Arroyo Valley High","San Bernardino","CA","arroyo-valley-high-san-bernardino-ca","1"
"Arrupe Jesuit High School","Denver","CO","arrupe-jesuit-high-school-denver-co","1"
"Arsenal Technical High School","Indianapolis","IN","arsenal-technical-high-school-indianapolis-in","1"
"Arsenio Martinez","Aguada","PR","arsenio-martinez-aguada-pr","1"
"Art and Design High School","New York","NY","art-and-design-high-school-new-york-ny","1"
"Artec Charter School","Twin Falls","ID","artec-charter-school-twin-falls-id","1"
"Artemus Ward","Cleveland","OH","artemus-ward-cleveland-oh","1"
"Artesia High","Lakewood","CA","artesia-high-lakewood-ca","1"
"Artesia Park Junior High","Artesia","NM","artesia-park-junior-high-artesia-nm","1"
"Arthur A. Benjamin Health Professions High","Sacramento","CA","arthur-a-benjamin-health-professions-high-sacramento-ca","1"
"Arthur and Polly Mays Conservatory of the Arts","Goulds","FL","arthur-and-polly-mays-conservatory-of-the-arts-goulds-fl","1"
"Arthur Christian School","Arthur","IL","arthur-christian-school-arthur-il","1"
"Arthur County High School","Arthur","NE","arthur-county-high-school-arthur-ne","1"
"Arthur Hill High School","Saginaw","MI","arthur-hill-high-school-saginaw-mi","1"
"Arthur L. Johnson High School","Clark","NJ","arthur-l-johnson-high-school-clark-nj","1"
"Arthur Miller Career Center","Katy","TX","arthur-miller-career-center-katy-tx","1"
"Arthur Morgan School","Burnsville","NC","arthur-morgan-school-burnsville-nc","1"
"Arthur P Schalick High School","Pittsgrove","NJ","arthur-p-schalick-high-school-pittsgrove-nj","1"
"Arthur R. Gould Sch--Lcydc","South Portland","ME","arthur-r-gould-sch-lcydc-south-portland-me","1"
"Arthur-Lovington-Atwood-Hammond","Arthur","IL","arthur-lovington-atwood-hammond-arthur-il","1"
"Arts & Academics Academy","Seattle","WA","arts-academics-academy-seattle-wa","1"
"Arts & College Preparatory Academy","Columbus","OH","arts-college-preparatory-academy-columbus-oh","1"
"Arts Academy at Benjamin Rush","Philadelphia","PA","arts-academy-at-benjamin-rush-philadelphia-pa","1"
"Arts Academy in the Woods","Fraser","MI","arts-academy-in-the-woods-fraser-mi","1"
"Arts Academy of Excellence","Opa Locka","FL","arts-academy-of-excellence-opa-locka-fl","1"
"Arts and Communication Magnet Academy","Beaverton","OR","arts-and-communication-magnet-academy-beaverton-or","1"
"Arts and Technology Academy of Pontiac","Pontiac","MI","arts-and-technology-academy-of-pontiac-pontiac-mi","1"
"Arts and Technology High School","Wilsonville","OR","arts-and-technology-high-school-wilsonville-or","1"
"Arts at the Capitol Theater Magnet School (Act)","Willimantic","CT","arts-at-the-capitol-theater-magnet-school-act-willimantic-ct","1"
"Arts High School","Newark","NJ","arts-high-school-newark-nj","1"
"Artstech","Kansas City","MO","artstech-kansas-city-mo","1"
"Arundel Christian School","Hanover","MD","arundel-christian-school-hanover-md","1"
"Arundel High","Gambrills","MD","arundel-high-gambrills-md","1"
"Arvada High School","Arvada","CO","arvada-high-school-arvada-co","1"
"Arvada West High School","Arvada","CO","arvada-west-high-school-arvada-co","1"
"Arvin High","Arvin","CA","arvin-high-arvin-ca","1"
"Arviq School","Platinum","AK","arviq-school-platinum-ak","1"
"Asa Charter","San Bernardino","CA","asa-charter-san-bernardino-ca","1"
"Asawa (Ruth) Sf Sch of the Arts a Public School","San Francisco","CA","asawa-ruth-sf-sch-of-the-arts-a-public-school-san-francisco-ca","1"
"Asbury Academy","Lincolnton","NC","asbury-academy-lincolnton-nc","1"
"Asbury High School","Albertville","AL","asbury-high-school-albertville-al","1"
"Asbury Park High School","Asbury Park","NJ","asbury-park-high-school-asbury-park-nj","1"
"Ascend Career Academy","Margate","FL","ascend-career-academy-margate-fl","1"
"Ascension Academy","Amarillo","TX","ascension-academy-amarillo-tx","1"
"Ascension Catholic Diocesan Regional School","Donaldsonville","LA","ascension-catholic-diocesan-regional-school-donaldsonville-la","1"
"Ascension Christian Academy","Gonzales","LA","ascension-christian-academy-gonzales-la","1"
"Ascension Episcopal School","Lafayette","LA","ascension-episcopal-school-lafayette-la","1"
"Ascent Academies of Utah Farmington","Farmington","UT","ascent-academies-of-utah-farmington-farmington-ut","1"
"Ascent Academies of Utah Lehi","Lehi","UT","ascent-academies-of-utah-lehi-lehi-ut","1"
"Ascent Academies of Utah West Jordan","West Jordan","UT","ascent-academies-of-utah-west-jordan-west-jordan-ut","1"
"Ascent High School","Bad Axe","MI","ascent-high-school-bad-axe-mi","1"
"Asd Program","Saint Peter","MN","asd-program-saint-peter-mn","1"
"Asdb/Phoenix Day School","Phoenix","AZ","asdb-phoenix-day-school-phoenix-az","1"
"Asdb/Tucson Blind School","Tucson","AZ","asdb-tucson-blind-school-tucson-az","1"
"Asdb/Tucson Deaf School","Tucson","AZ","asdb-tucson-deaf-school-tucson-az","1"
"Ash Fork High School","Ash Fork","AZ","ash-fork-high-school-ash-fork-az","1"
"Ash Grove High","Ash Grove","MO","ash-grove-high-ash-grove-mo","1"
"Ash H S","Plainview","TX","ash-h-s-plainview-tx","1"
"Ashbrook High","Gastonia","NC","ashbrook-high-gastonia-nc","1"
"Ashby Secondary","Ashby","MN","ashby-secondary-ashby-mn","1"
"Ashcreek Ranch Academy","Toquerville","UT","ashcreek-ranch-academy-toquerville-ut","1"
"Ashdown High School","Ashdown","AR","ashdown-high-school-ashdown-ar","1"
"Ashe County High","West Jefferson","NC","ashe-county-high-west-jefferson-nc","1"
"Asheboro High","Asheboro","NC","asheboro-high-asheboro-nc","1"
"Asher Hs","Asher","OK","asher-hs-asher-ok","1"
"Asher School","Southgate","MI","asher-school-southgate-mi","1"
"Asheville Christian Academy","Swannanoa","NC","asheville-christian-academy-swannanoa-nc","1"
"Asheville High","Asheville","NC","asheville-high-asheville-nc","1"
"Asheville School","Asheville","NC","asheville-school-asheville-nc","1"
"Ashford High School","Ashford","AL","ashford-high-school-ashford-al","1"
"Ashland County Community Academy","Ashland","OH","ashland-county-community-academy-ashland-oh","1"
"Ashland District School","Ashland","ME","ashland-district-school-ashland-me","1"
"Ashland High","Ashland","KS","ashland-high-ashland-ks","1"
"Ashland High","Ashland","MA","ashland-high-ashland-ma","1"
"Ashland High","Ashland","WI","ashland-high-ashland-wi","1"
"Ashland High School","Ashland","MS","ashland-high-school-ashland-ms","1"
"Ashland High School","Ashland","OH","ashland-high-school-ashland-oh","1"
"Ashland High School","Ashland","OR","ashland-high-school-ashland-or","1"
"Ashland-Greenwood High School","Ashland","NE","ashland-greenwood-high-school-ashland-ne","1"
"Ashland-W Holmes Career Center","Ashland","OH","ashland-w-holmes-career-center-ashland-oh","1"
"Ashley Chapel Educational Center","Rockingham","NC","ashley-chapel-educational-center-rockingham-nc","1"
"Ashley High School","Ashley","MI","ashley-high-school-ashley-mi","1"
"Ashley High School","Ashley","ND","ashley-high-school-ashley-nd","1"
"Ashley Ridge High","Summerville","SC","ashley-ridge-high-summerville-sc","1"
"Ashley Valley Educ. Ctr.","Vernal","UT","ashley-valley-educ-ctr-vernal-ut","1"
"Ashtabula County Technical and Career Campus","Jefferson","OH","ashtabula-county-technical-and-career-campus-jefferson-oh","1"
"Ashton-Franklin Center Hs","Ashton","IL","ashton-franklin-center-hs-ashton-il","1"
"Ashville High School","Ashville","AL","ashville-high-school-ashville-al","1"
"Ashville Parochial School","Nottingham","PA","ashville-parochial-school-nottingham-pa","1"
"Ashville School","Oxford","PA","ashville-school-oxford-pa","1"
"Ashwaubenon High","Green Bay","WI","ashwaubenon-high-green-bay-wi","1"
"Asotin Jr Sr High","Asotin","WA","asotin-jr-sr-high-asotin-wa","1"
"Aspc-Eyman","Florence","AZ","aspc-eyman-florence-az","1"
"Aspc-Florence","Florence","AZ","aspc-florence-florence-az","1"
"Aspc-Phoenix/Globe","Phoenix","AZ","aspc-phoenix-globe-phoenix-az","1"
"Aspc-Winslow","Winslow","AZ","aspc-winslow-winslow-az","1"
"Aspen High School","Aspen","CO","aspen-high-school-aspen-co","1"
"Aspen Valley Campus","Colorado Springs","CO","aspen-valley-campus-colorado-springs-co","1"
"Aspermont H S","Aspermont","TX","aspermont-h-s-aspermont-tx","1"
"Aspira Bilingual Cyber Charter School","Philadelphia","PA","aspira-bilingual-cyber-charter-school-philadelphia-pa","1"
"Aspira Charter - Bus and Fin","Chicago","IL","aspira-charter-bus-and-fin-chicago-il","1"
"Aspira Charter - Early College Pr","Chicago","IL","aspira-charter-early-college-pr-chicago-il","1"
"Aspira Raul Arnaldo Martinez Charter School","North Miami","FL","aspira-raul-arnaldo-martinez-charter-school-north-miami-fl","1"
"Aspirations Diploma Plus High School","Brooklyn","NY","aspirations-diploma-plus-high-school-brooklyn-ny","1"
"Aspire High School","Prescott","AZ","aspire-high-school-prescott-az","1"
"Aspire Academy High School","Minden","NV","aspire-academy-high-school-minden-nv","1"
"Aspire Alexander Twilight Secondary Academy","Sacramento","CA","aspire-alexander-twilight-secondary-academy-sacramento-ca","1"
"Aspire Alternative High School","Effingham","IL","aspire-alternative-high-school-effingham-il","1"
"Aspire Benjamin Holt College Preparatory Academy","Stockton","CA","aspire-benjamin-holt-college-preparatory-academy-stockton-ca","1"
"Aspire Community Day","Hemet","CA","aspire-community-day-hemet-ca","1"
"Aspire East Palo Alto Charter","East Palo Alto","CA","aspire-east-palo-alto-charter-east-palo-alto-ca","1"
"Aspire Golden State College Preparatory Academy","Oakland","CA","aspire-golden-state-college-preparatory-academy-oakland-ca","1"
"Aspire Langston Hughes Academy","Stockton","CA","aspire-langston-hughes-academy-stockton-ca","1"
"Aspire Lionel Wilson College Preparatory Academy","Oakland","CA","aspire-lionel-wilson-college-preparatory-academy-oakland-ca","1"
"Aspire Ollin University Preparatory Academy","Huntington Park","CA","aspire-ollin-university-preparatory-academy-huntington-park-ca","1"
"Aspire Pacific Academy","Huntington Park","CA","aspire-pacific-academy-huntington-park-ca","1"
"Aspire Richmond Ca. College Preparatory Academy","Richmond","CA","aspire-richmond-ca-college-preparatory-academy-richmond-ca","1"
"Aspire Vanguard College Preparatory Academy","Empire","CA","aspire-vanguard-college-preparatory-academy-empire-ca","1"
